Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
429,44.732017,100,12.082126,63,22.542486,99,11.646803,61
430,44.708138,100,12.026575,63,22.490000,99,11.602635,61
431,44.684259,100,11.986227,63,22.440154,99,11.540925,60
432,44.660380,100,11.943945,63,22.388575,99,11.503258,60
433,44.636501,100,11.903180,63,22.337456,99,11.437779,60
434,44.612622,100,11.854139,63,22.266228,99,11.356948,60
435,44.588743,100,11.812503,63,22.207634,99,11.308272,60
436,44.564864,100,11.748200,63,22.160294,99,11.268118,60
437,44.540985,100,11.694001,63,22.111098,99,11.233094,60
438,44.517106,100,11.632745,63,22.059282,99,11.167614,60
439,44.493227,100,11.611794,62,22.011647,99,11.147735,60
440,44.469348,100,11.555637,62,21.966802,99,11.103572,60
441,44.445469,100,11.517617,61,21.918534,99,11.053964,59
442,44.421590,100,11.457370,61,21.855325,99,10.991175,59
443,44.397711,100,11.424187,61,21.797392,99,10.954028,59
444,44.373832,100,11.390215,61,21.726534,99,10.842697,58
445,44.349953,100,11.339518,61,21.639032,99,10.810772,58
446,44.326074,100,11.234272,59,21.565684,99,10.763050,58
447,44.302195,100,11.200391,59,21.519386,99,10.730961,58
448,44.278315,100,11.164028,59,21.451620,99,10.699847,57
449,44.254436,100,11.129177,59,21.401584,99,10.653381,57
450,44.230557,100,11.074086,59,21.299636,99,10.626839,57
451,44.206678,100,11.024501,59,21.240294,99,10.589019,57
452,44.182799,100,10.969410,59,21.171639,99,10.542804,57
453,44.158920,100,10.926691,59,21.124752,99,10.496036,57
