Round,BCA Energy (J),BCA Alive,LEACH Energy (J),LEACH Alive,DEEC Energy (J),DEEC Alive,SEP Energy (J),SEP Alive
377,45.932384,100,15.941386,78,28.430061,100,16.801010,81
378,45.908395,100,15.848004,78,28.378106,100,16.745061,81
379,45.884407,100,15.820427,78,28.327169,100,16.684181,80
380,45.860418,100,15.759431,78,28.268313,100,16.579592,80
381,45.836430,100,15.714976,78,28.218823,100,16.445803,79
382,45.812442,100,15.644299,78,28.063644,100,16.385995,79
383,45.788453,100,15.570881,78,28.010616,100,16.329207,79
384,45.764465,100,15.524475,78,27.957532,100,16.293499,79
385,45.740476,100,15.463274,78,27.906591,100,16.181465,78
386,45.716488,100,15.418717,78,27.848375,100,16.102069,78
387,45.692500,100,15.288828,77,27.788917,100,16.035754,78
388,45.668511,100,15.192722,77,27.686069,100,15.948315,78
389,45.644523,100,15.117284,77,27.638558,100,15.869044,78
390,45.620534,100,15.022196,77,27.593124,100,15.764670,78
391,45.596546,100,14.978242,77,27.536114,100,15.631671,78
392,45.572558,100,14.881859,76,27.359708,100,15.573103,77
393,45.548569,100,14.838584,76,27.275283,100,15.479918,77
394,45.524581,100,14.795401,76,27.221378,100,15.406278,76
395,45.500592,100,14.744621,75,27.171622,100,15.379649,76
396,45.476604,100,14.656739,72,27.105891,100,15.303442,76
397,45.452616,100,14.575858,72,27.055474,100,15.214629,76
398,45.428627,100,14.535616,72,27.009354,100,15.125675,76
399,45.404639,100,14.510716,72,26.963169,100,15.058782,76
400,45.380650,100,14.418029,72,26.777342,100,14.999572,76
401,45.356662,100,14.370372,72,26.705668,100,14.955849,76
402,45.332674,100,14.322196,72,26.550488,100,14.904543,76
403,45.308685,100,14.257451,72,26.492759,100,14.774246,76
404,45.284697,100,14.188728,72,26.432705,100,14.717110,76
405,45.260708,100,14.103573,72,26.379847,100,14.660901,76
406,45.236720,100,14.036496,72,26.316923,100,14.626841,75
407,45.212731,100,13.948265,72,26.267631,100,14.575102,75
408,45.188743,100,13.864539,71,26.209393,100,14.486034,75
409,45.164755,100,13.797655,71,26.139539,100,14.422267,75
410,45.140766,100,13.721035,71,26.087721,100,14.366975,75
411,45.116778,100,13.648456,70,26.034598,100,14.324144,75
412,45.092789,100,13.581714,70,25.981443,100,14.281140,75
413,45.068801,100,13.521633,70,25.934001,100,14.238621,75
414,45.044813,100,13.440859,68,25.883079,100,14.158980,72
415,45.020824,100,13.365515,67,25.832779,100,14.091058,71
